Appointment_ID,Appointment_Date,Department,Provider,Appointment_Type,Scheduled_Hour,Slot_Duration_Mins,Wait_Time_Mins,Status,Billing_Amount,Claim_Status,Claim_Turnaround_Days
APT2702,2024-02-21,Orthopedics,Dr. Lee,Follow-Up,13,30,19,Completed,725.06,Paid,12.0
APT2703,2024-12-27,Dermatology,Dr. Davis,Urgent Care,9,45,16,Completed,746.13,Denied,6.0
APT2704,2024-07-25,Dermatology,Dr. Nguyen,Annual Checkup,15,30,20,No-Show,0.0,N/A,
APT2705,2024-03-15,General Practice,Dr. Brown,Follow-Up,11,30,18,No-Show,0.0,N/A,
APT2706,2024-11-20,Orthopedics,Dr. Johnson,Annual Checkup,9,30,18,Completed,277.63,Pending,20.0
APT2707,2024-12-09,General Practice,Dr. Kim,Follow-Up,17,30,26,No-Show,0.0,N/A,
APT2708,2024-01-30,General Practice,Dr. Garcia,Annual Checkup,14,30,22,No-Show,0.0,N/A,
APT2709,2024-05-04,Cardiology,Dr. Patel,New Patient,15,45,32,No-Show,0.0,N/A,
APT2710,2024-05-19,Cardiology,Dr. Smith,Annual Checkup,14,30,41,Completed,173.18,Pending,22.0
APT2711,2024-12-08,Cardiology,Dr. Patel,Annual Checkup,13,30,38,No-Show,0.0,N/A,
APT2712,2024-03-17,Dermatology,Dr. Nguyen,Follow-Up,8,30,13,Completed,642.34,Pending,20.0
APT2713,2024-09-17,Pediatrics,Dr. Wilson,Follow-Up,12,30,30,Completed,499.64,Paid,14.0
APT2714,2024-02-02,General Practice,Dr. Garcia,Urgent Care,13,45,37,Cancelled,0.0,N/A,
APT2715,2024-10-18,General Practice,Dr. Garcia,New Patient,9,45,16,No-Show,0.0,N/A,
APT2716,2024-02-06,Pediatrics,Dr. Chen,Annual Checkup,9,30,20,Completed,330.96,Denied,14.0
APT2717,2024-10-22,Cardiology,Dr. Smith,Follow-Up,14,30,37,Completed,513.65,Paid,8.0
APT2718,2024-07-02,Dermatology,Dr. Nguyen,Urgent Care,10,45,16,Completed,662.4,Pending,11.0
APT2719,2024-03-27,Cardiology,Dr. Patel,New Patient,14,45,36,No-Show,0.0,N/A,
APT2720,2024-03-10,Pediatrics,Dr. Wilson,Annual Checkup,9,30,28,No-Show,0.0,N/A,
APT2721,2024-08-08,Orthopedics,Dr. Johnson,Urgent Care,17,45,41,Completed,472.39,Paid,5.0
APT2722,2024-10-16,Pediatrics,Dr. Wilson,Follow-Up,16,30,36,Completed,151.94,Paid,20.0
APT2723,2024-04-28,Pediatrics,Dr. Chen,Follow-Up,9,30,14,Completed,192.3,Paid,19.0
APT2724,2024-06-22,Cardiology,Dr. Patel,Urgent Care,17,45,37,Completed,554.12,Paid,14.0
APT2725,2024-11-22,General Practice,Dr. Brown,Annual Checkup,11,30,22,Completed,242.11,Paid,14.0
APT2726,2024-06-17,Cardiology,Dr. Patel,New Patient,12,45,31,No-Show,0.0,N/A,
APT2727,2024-04-03,Dermatology,Dr. Nguyen,Follow-Up,11,30,15,Completed,131.98,Paid,9.0
APT2728,2024-06-29,Dermatology,Dr. Davis,Urgent Care,8,45,21,Cancelled,0.0,N/A,
APT2729,2024-10-15,General Practice,Dr. Garcia,Urgent Care,15,45,25,Cancelled,0.0,N/A,
APT2730,2024-03-12,Cardiology,Dr. Smith,Urgent Care,14,45,40,Completed,376.95,Denied,23.0
APT2731,2024-09-11,Dermatology,Dr. Nguyen,Urgent Care,14,45,23,Cancelled,0.0,N/A,
APT2732,2024-08-02,General Practice,Dr. Brown,Annual Checkup,11,30,16,Completed,398.64,Paid,23.0
APT2733,2024-01-17,General Practice,Dr. Garcia,Follow-Up,8,30,9,Completed,347.1,Pending,13.0
APT2734,2024-01-20,Pediatrics,Dr. Wilson,Annual Checkup,17,30,12,Completed,495.53,Paid,24.0
APT2735,2024-08-13,Orthopedics,Dr. Lee,Annual Checkup,9,30,44,Completed,196.15,Paid,21.0
APT2736,2024-04-15,Orthopedics,Dr. Lee,Urgent Care,8,45,46,Cancelled,0.0,N/A,
APT2737,2024-06-28,Orthopedics,Dr. Lee,Follow-Up,9,30,26,No-Show,0.0,N/A,
APT2738,2024-06-02,Orthopedics,Dr. Lee,Annual Checkup,11,30,38,Completed,529.86,Paid,17.0
APT2739,2024-11-09,Dermatology,Dr. Nguyen,Annual Checkup,14,30,27,Cancelled,0.0,N/A,
APT2740,2024-06-01,Pediatrics,Dr. Wilson,Annual Checkup,13,30,19,Cancelled,0.0,N/A,
APT2741,2024-05-11,General Practice,Dr. Kim,New Patient,9,45,17,Cancelled,0.0,N/A,
APT2742,2024-11-07,Dermatology,Dr. Davis,Annual Checkup,11,30,24,Cancelled,0.0,N/A,
APT2743,2024-10-21,General Practice,Dr. Brown,Annual Checkup,12,30,27,Completed,112.02,Paid,14.0
APT2744,2024-04-24,Orthopedics,Dr. Johnson,Annual Checkup,8,30,34,Completed,450.35,Pending,12.0
APT2745,2024-04-21,Dermatology,Dr. Nguyen,Annual Checkup,17,30,0,Completed,169.83,Pending,19.0
APT2746,2024-10-19,Cardiology,Dr. Smith,New Patient,15,45,41,No-Show,0.0,N/A,
APT2747,2024-01-23,Cardiology,Dr. Patel,Annual Checkup,15,30,38,Cancelled,0.0,N/A,
APT2748,2024-04-08,Dermatology,Dr. Nguyen,Annual Checkup,12,30,4,Completed,335.67,Paid,16.0
APT2749,2024-01-20,Orthopedics,Dr. Johnson,New Patient,11,45,13,Completed,311.24,Paid,26.0
APT2750,2024-07-14,Pediatrics,Dr. Chen,Follow-Up,9,30,11,No-Show,0.0,N/A,
APT2751,2024-07-01,Cardiology,Dr. Smith,New Patient,9,45,48,No-Show,0.0,N/A,
APT2752,2024-07-20,Pediatrics,Dr. Chen,Urgent Care,13,45,28,Completed,233.22,Paid,13.0
APT2753,2024-12-12,General Practice,Dr. Kim,Urgent Care,15,45,11,Completed,779.6,Paid,20.0
APT2754,2024-02-05,Dermatology,Dr. Davis,Annual Checkup,12,30,13,Cancelled,0.0,N/A,
APT2755,2024-07-17,General Practice,Dr. Garcia,New Patient,11,45,21,Completed,255.98,Paid,15.0
APT2756,2024-01-25,Dermatology,Dr. Nguyen,Follow-Up,11,30,6,Cancelled,0.0,N/A,
APT2757,2024-12-09,Pediatrics,Dr. Wilson,Follow-Up,10,30,2,Completed,236.43,Paid,19.0
APT2758,2024-05-15,General Practice,Dr. Brown,New Patient,14,45,16,No-Show,0.0,N/A,
APT2759,2024-10-23,Orthopedics,Dr. Lee,Urgent Care,14,45,29,Completed,647.0,Paid,22.0
APT2760,2024-10-09,Cardiology,Dr. Smith,Annual Checkup,13,30,47,No-Show,0.0,N/A,
APT2761,2024-03-19,Dermatology,Dr. Davis,Urgent Care,9,45,18,Completed,722.49,Paid,16.0
APT2762,2024-04-06,Pediatrics,Dr. Chen,Follow-Up,8,30,24,Cancelled,0.0,N/A,
APT2763,2024-04-26,Cardiology,Dr. Smith,New Patient,16,45,21,Cancelled,0.0,N/A,
APT2764,2024-08-04,Dermatology,Dr. Nguyen,Follow-Up,14,30,22,Cancelled,0.0,N/A,
APT2765,2024-03-22,General Practice,Dr. Kim,Follow-Up,11,30,24,No-Show,0.0,N/A,
APT2766,2024-01-05,Orthopedics,Dr. Johnson,Follow-Up,10,30,42,Completed,331.13,Paid,6.0
APT2767,2024-04-14,Cardiology,Dr. Smith,New Patient,8,45,27,No-Show,0.0,N/A,
APT2768,2024-08-27,General Practice,Dr. Garcia,New Patient,15,45,13,Completed,569.23,Paid,19.0
APT2769,2024-01-06,Pediatrics,Dr. Chen,Follow-Up,15,30,24,Completed,643.13,Paid,27.0
APT2770,2024-06-10,Dermatology,Dr. Nguyen,Follow-Up,11,30,16,Completed,294.6,Denied,15.0
APT2771,2024-02-10,Orthopedics,Dr. Johnson,Annual Checkup,10,30,46,No-Show,0.0,N/A,
APT2772,2024-01-15,Orthopedics,Dr. Johnson,Follow-Up,11,30,38,Cancelled,0.0,N/A,
APT2773,2024-08-22,Dermatology,Dr. Nguyen,New Patient,9,45,30,Completed,163.61,Pending,20.0
APT2774,2024-05-29,Orthopedics,Dr. Johnson,New Patient,8,45,23,Cancelled,0.0,N/A,
APT2775,2024-12-04,Pediatrics,Dr. Chen,New Patient,16,45,9,Completed,682.19,Paid,9.0
APT2776,2024-05-13,Pediatrics,Dr. Chen,Follow-Up,14,30,25,Completed,747.96,Paid,25.0
APT2777,2024-11-23,Pediatrics,Dr. Chen,Urgent Care,16,45,35,No-Show,0.0,N/A,
APT2778,2024-06-22,Pediatrics,Dr. Wilson,Follow-Up,16,30,27,Completed,208.89,Paid,25.0
APT2779,2024-07-16,Cardiology,Dr. Patel,Annual Checkup,14,30,29,Completed,598.83,Paid,11.0
APT2780,2024-09-05,Orthopedics,Dr. Johnson,Urgent Care,11,45,44,No-Show,0.0,N/A,
APT2781,2024-02-21,Cardiology,Dr. Smith,New Patient,10,45,39,Completed,785.53,Paid,19.0
APT2782,2024-09-19,Dermatology,Dr. Nguyen,Annual Checkup,8,30,23,No-Show,0.0,N/A,
APT2783,2024-11-10,Dermatology,Dr. Nguyen,Urgent Care,8,45,23,Completed,698.54,Paid,26.0
APT2784,2024-01-19,General Practice,Dr. Kim,Follow-Up,11,30,30,Completed,346.77,Paid,21.0
APT2785,2024-12-21,Dermatology,Dr. Nguyen,Annual Checkup,13,30,27,No-Show,0.0,N/A,
APT2786,2024-02-22,Cardiology,Dr. Patel,Follow-Up,10,30,40,No-Show,0.0,N/A,
APT2787,2024-05-07,Pediatrics,Dr. Chen,Urgent Care,11,45,16,Completed,227.25,Paid,23.0
APT2788,2024-03-17,General Practice,Dr. Garcia,Urgent Care,10,45,9,Completed,223.3,Denied,24.0
APT2789,2024-11-26,General Practice,Dr. Kim,Follow-Up,14,30,10,No-Show,0.0,N/A,
APT2790,2024-04-13,Cardiology,Dr. Smith,Annual Checkup,12,30,38,Cancelled,0.0,N/A,
APT2791,2024-09-14,Cardiology,Dr. Patel,Annual Checkup,16,30,27,Completed,108.22,Paid,21.0
APT2792,2024-01-06,Cardiology,Dr. Smith,Urgent Care,13,45,35,Completed,636.17,Denied,8.0
APT2793,2024-04-07,Cardiology,Dr. Patel,Annual Checkup,15,30,39,Completed,536.74,Pending,15.0
APT2794,2024-11-20,Pediatrics,Dr. Chen,Annual Checkup,11,30,27,No-Show,0.0,N/A,
APT2795,2024-08-19,General Practice,Dr. Brown,Annual Checkup,15,30,20,Completed,656.35,Pending,20.0
APT2796,2024-03-19,General Practice,Dr. Kim,New Patient,8,45,12,Completed,720.08,Denied,14.0
APT2797,2024-03-13,Dermatology,Dr. Davis,New Patient,17,45,16,No-Show,0.0,N/A,
APT2798,2024-03-18,Dermatology,Dr. Davis,New Patient,17,45,27,Cancelled,0.0,N/A,
APT2799,2024-01-22,Pediatrics,Dr. Wilson,Annual Checkup,10,30,33,Completed,321.06,Paid,13.0
APT2800,2024-08-11,Pediatrics,Dr. Wilson,Follow-Up,11,30,29,Completed,552.03,Pending,5.0
APT2801,2024-12-06,Dermatology,Dr. Nguyen,Urgent Care,10,45,10,Completed,363.89,Denied,12.0
APT2802,2024-09-20,General Practice,Dr. Kim,Annual Checkup,8,30,9,Completed,167.97,Pending,8.0
APT2803,2024-12-01,Cardiology,Dr. Smith,New Patient,16,45,39,Completed,290.83,Paid,17.0
APT2804,2024-02-02,Orthopedics,Dr. Johnson,Follow-Up,9,30,39,No-Show,0.0,N/A,
APT2805,2024-07-09,Orthopedics,Dr. Johnson,New Patient,12,45,42,Completed,597.86,Paid,20.0
APT2806,2024-10-05,Orthopedics,Dr. Lee,Urgent Care,14,45,42,Completed,794.0,Denied,18.0
APT2807,2024-10-25,Cardiology,Dr. Smith,Annual Checkup,9,30,23,Completed,283.5,Paid,24.0
APT2808,2024-06-07,Cardiology,Dr. Patel,New Patient,12,45,29,No-Show,0.0,N/A,
APT2809,2024-10-18,Pediatrics,Dr. Wilson,Urgent Care,16,45,13,Completed,546.8,Paid,17.0
APT2810,2024-09-23,Orthopedics,Dr. Lee,Urgent Care,13,45,26,Completed,297.24,Paid,15.0
APT2811,2024-03-01,General Practice,Dr. Kim,Follow-Up,17,30,23,Completed,252.4,Pending,20.0
APT2812,2024-08-11,Cardiology,Dr. Smith,New Patient,10,45,26,No-Show,0.0,N/A,
APT2813,2024-12-19,Cardiology,Dr. Patel,Annual Checkup,9,30,30,Completed,214.17,Denied,24.0
APT2814,2024-02-27,Dermatology,Dr. Davis,New Patient,12,45,24,Completed,163.03,Paid,30.0
APT2815,2024-07-27,Pediatrics,Dr. Wilson,Annual Checkup,17,30,29,Completed,502.76,Paid,25.0
APT2816,2024-09-20,Cardiology,Dr. Smith,New Patient,11,45,21,Completed,139.91,Paid,23.0
APT2817,2024-01-11,Pediatrics,Dr. Chen,New Patient,10,45,20,Completed,103.77,Pending,15.0
APT2818,2024-04-09,Orthopedics,Dr. Lee,Follow-Up,16,30,37,Completed,711.08,Paid,24.0
APT2819,2024-01-24,General Practice,Dr. Kim,Annual Checkup,13,30,24,No-Show,0.0,N/A,
APT2820,2024-10-08,Dermatology,Dr. Davis,Follow-Up,8,30,13,Cancelled,0.0,N/A,
APT2821,2024-12-03,Dermatology,Dr. Davis,New Patient,17,45,26,Completed,141.75,Paid,14.0
APT2822,2024-03-24,Dermatology,Dr. Nguyen,Follow-Up,15,30,22,Completed,700.46,Pending,16.0
APT2823,2024-09-13,Dermatology,Dr. Davis,Follow-Up,17,30,18,Completed,250.14,Paid,23.0
APT2824,2024-09-15,Pediatrics,Dr. Wilson,Urgent Care,13,45,12,Completed,223.92,Paid,30.0
APT2825,2024-08-10,Cardiology,Dr. Smith,New Patient,16,45,17,Cancelled,0.0,N/A,
APT2826,2024-03-20,Cardiology,Dr. Smith,Follow-Up,16,30,29,No-Show,0.0,N/A,
APT2827,2024-02-20,Dermatology,Dr. Davis,Follow-Up,16,30,23,Completed,344.53,Pending,22.0
APT2828,2024-09-27,Pediatrics,Dr. Wilson,New Patient,15,45,19,Cancelled,0.0,N/A,
APT2829,2024-07-16,Pediatrics,Dr. Chen,Urgent Care,9,45,20,Completed,628.86,Denied,20.0
APT2830,2024-01-04,Dermatology,Dr. Davis,New Patient,16,45,18,Completed,699.41,Denied,26.0
APT2831,2024-11-14,Orthopedics,Dr. Johnson,Urgent Care,10,45,43,Completed,769.57,Paid,23.0
APT2832,2024-06-29,Pediatrics,Dr. Wilson,Follow-Up,17,30,12,Completed,478.71,Denied,18.0
APT2833,2024-09-11,General Practice,Dr. Kim,Follow-Up,10,30,18,Completed,591.05,Paid,12.0
APT2834,2024-07-23,General Practice,Dr. Kim,Follow-Up,16,30,23,Completed,528.14,Denied,15.0
APT2835,2024-03-11,Dermatology,Dr. Davis,Follow-Up,13,30,25,Completed,315.63,Paid,12.0
APT2836,2024-06-24,Dermatology,Dr. Davis,Annual Checkup,13,30,34,No-Show,0.0,N/A,
APT2837,2024-06-01,Cardiology,Dr. Patel,New Patient,10,45,26,Completed,411.54,Paid,19.0
APT2838,2024-08-04,Orthopedics,Dr. Lee,New Patient,17,45,43,Cancelled,0.0,N/A,
APT2839,2024-09-05,Dermatology,Dr. Nguyen,New Patient,8,45,15,Completed,487.27,Paid,23.0
APT2840,2024-12-17,Pediatrics,Dr. Chen,Annual Checkup,15,30,10,Cancelled,0.0,N/A,
APT2841,2024-07-26,Dermatology,Dr. Nguyen,Follow-Up,12,30,32,Completed,661.91,Paid,18.0
APT2842,2024-07-29,General Practice,Dr. Brown,Annual Checkup,15,30,15,No-Show,0.0,N/A,
APT2843,2024-04-15,Dermatology,Dr. Nguyen,New Patient,14,45,18,Completed,798.07,Denied,23.0
APT2844,2024-05-15,Dermatology,Dr. Davis,New Patient,12,45,15,Cancelled,0.0,N/A,
APT2845,2024-01-06,Orthopedics,Dr. Lee,New Patient,13,45,28,No-Show,0.0,N/A,
APT2846,2024-07-23,Cardiology,Dr. Smith,New Patient,10,45,33,Completed,377.7,Denied,11.0
APT2847,2024-01-10,Dermatology,Dr. Davis,Annual Checkup,16,30,35,No-Show,0.0,N/A,
APT2848,2024-09-23,General Practice,Dr. Garcia,New Patient,9,45,15,No-Show,0.0,N/A,
APT2849,2024-12-06,Dermatology,Dr. Davis,Urgent Care,8,45,27,Cancelled,0.0,N/A,
APT2850,2024-11-12,Dermatology,Dr. Davis,Annual Checkup,17,30,22,Completed,683.39,Paid,12.0
APT2851,2024-07-31,Dermatology,Dr. Nguyen,Follow-Up,11,30,20,Completed,747.82,Paid,23.0
APT2852,2024-01-25,General Practice,Dr. Brown,New Patient,8,45,18,No-Show,0.0,N/A,
APT2853,2024-02-22,Pediatrics,Dr. Chen,Annual Checkup,17,30,30,Completed,551.53,Paid,24.0
APT2854,2024-05-29,General Practice,Dr. Garcia,Annual Checkup,9,30,27,Completed,637.08,Pending,15.0
APT2855,2024-08-09,Pediatrics,Dr. Chen,New Patient,15,45,11,Completed,451.86,Paid,14.0
APT2856,2024-09-28,Cardiology,Dr. Smith,Urgent Care,15,45,37,No-Show,0.0,N/A,
APT2857,2024-02-27,Cardiology,Dr. Smith,Annual Checkup,11,30,40,Completed,721.99,Paid,5.0
APT2858,2024-05-18,Cardiology,Dr. Smith,Annual Checkup,12,30,35,Cancelled,0.0,N/A,
APT2859,2024-07-20,Dermatology,Dr. Davis,Annual Checkup,15,30,21,Cancelled,0.0,N/A,
APT2860,2024-07-10,Dermatology,Dr. Nguyen,New Patient,10,45,18,Cancelled,0.0,N/A,
APT2861,2024-06-14,Orthopedics,Dr. Johnson,Urgent Care,13,45,48,Completed,710.57,Pending,21.0
APT2862,2024-04-01,General Practice,Dr. Garcia,New Patient,10,45,30,No-Show,0.0,N/A,
APT2863,2024-04-20,General Practice,Dr. Brown,New Patient,12,45,18,Completed,281.03,Denied,24.0
APT2864,2024-06-04,Pediatrics,Dr. Chen,Annual Checkup,16,30,33,Cancelled,0.0,N/A,
APT2865,2024-06-16,Orthopedics,Dr. Lee,Follow-Up,10,30,48,Completed,474.06,Denied,11.0
APT2866,2024-02-11,Cardiology,Dr. Patel,Annual Checkup,10,30,32,Cancelled,0.0,N/A,
APT2867,2024-03-26,Orthopedics,Dr. Johnson,New Patient,17,45,32,Completed,618.72,Paid,21.0
APT2868,2024-02-16,Orthopedics,Dr. Johnson,Follow-Up,9,30,42,Completed,746.19,Pending,13.0
APT2869,2024-03-21,Pediatrics,Dr. Chen,Follow-Up,14,30,21,Cancelled,0.0,N/A,
APT2870,2024-12-30,Dermatology,Dr. Nguyen,Annual Checkup,13,30,4,Completed,219.68,Paid,27.0
APT2871,2024-12-14,General Practice,Dr. Brown,Annual Checkup,13,30,16,No-Show,0.0,N/A,
APT2872,2024-09-07,Cardiology,Dr. Patel,New Patient,13,45,36,Completed,414.04,Paid,16.0
APT2873,2024-09-27,General Practice,Dr. Brown,Annual Checkup,8,30,29,Cancelled,0.0,N/A,
APT2874,2024-08-20,General Practice,Dr. Garcia,Urgent Care,12,45,0,Cancelled,0.0,N/A,
APT2875,2024-04-19,General Practice,Dr. Kim,Annual Checkup,13,30,20,No-Show,0.0,N/A,
APT2876,2024-02-27,Dermatology,Dr. Nguyen,Annual Checkup,15,30,19,Completed,506.41,Paid,15.0
APT2877,2024-05-13,Pediatrics,Dr. Wilson,Follow-Up,12,30,34,Completed,125.65,Pending,13.0
APT2878,2024-04-23,Pediatrics,Dr. Wilson,Follow-Up,11,30,26,Completed,394.9,Paid,20.0
APT2879,2024-11-25,Orthopedics,Dr. Johnson,Follow-Up,16,30,48,Completed,398.99,Paid,14.0
APT2880,2024-09-16,Dermatology,Dr. Nguyen,New Patient,16,45,14,No-Show,0.0,N/A,
APT2881,2024-10-05,Orthopedics,Dr. Lee,New Patient,15,45,46,No-Show,0.0,N/A,
APT2882,2024-04-04,Dermatology,Dr. Nguyen,Annual Checkup,13,30,23,Completed,227.08,Paid,9.0
APT2883,2024-06-16,General Practice,Dr. Garcia,Follow-Up,11,30,16,Cancelled,0.0,N/A,
APT2884,2024-02-21,Dermatology,Dr. Davis,New Patient,16,45,23,Completed,349.37,Paid,23.0
APT2885,2024-05-22,Orthopedics,Dr. Lee,New Patient,14,45,28,Completed,614.65,Paid,5.0
APT2886,2024-10-30,Pediatrics,Dr. Wilson,New Patient,14,45,24,Completed,790.86,Pending,11.0
APT2887,2024-03-10,Orthopedics,Dr. Lee,Annual Checkup,17,30,15,Completed,722.06,Paid,5.0
APT2888,2024-01-27,General Practice,Dr. Garcia,New Patient,17,45,27,Completed,582.65,Paid,19.0
APT2889,2024-09-02,Cardiology,Dr. Patel,New Patient,11,45,33,Completed,471.9,Pending,26.0
APT2890,2024-02-18,General Practice,Dr. Brown,Urgent Care,9,45,25,Completed,564.5,Denied,28.0
APT2891,2024-11-29,General Practice,Dr. Brown,Annual Checkup,12,30,9,Completed,615.29,Paid,18.0
APT2892,2024-11-13,Dermatology,Dr. Nguyen,Annual Checkup,17,30,7,Completed,406.63,Paid,17.0
APT2893,2024-06-17,General Practice,Dr. Garcia,Follow-Up,17,30,18,Cancelled,0.0,N/A,
APT2894,2024-04-01,Cardiology,Dr. Smith,Urgent Care,10,45,41,Completed,621.63,Paid,18.0
APT2895,2024-03-11,Dermatology,Dr. Davis,Follow-Up,12,30,25,Completed,547.51,Paid,22.0
APT2896,2024-01-08,Cardiology,Dr. Patel,Annual Checkup,13,30,57,Completed,741.13,Denied,16.0
APT2897,2024-05-16,General Practice,Dr. Brown,Urgent Care,11,45,12,Completed,632.38,Pending,19.0
APT2898,2024-09-24,Dermatology,Dr. Nguyen,Follow-Up,9,30,14,Completed,608.28,Paid,27.0
APT2899,2024-08-10,Orthopedics,Dr. Lee,New Patient,16,45,32,Completed,504.69,Paid,15.0
APT2900,2024-05-20,Pediatrics,Dr. Wilson,New Patient,13,45,16,Completed,721.26,Paid,22.0
APT2901,2024-02-23,Dermatology,Dr. Davis,New Patient,15,45,19,Completed,359.28,Pending,14.0
APT2902,2024-08-04,Dermatology,Dr. Nguyen,Follow-Up,17,30,33,No-Show,0.0,N/A,
APT2903,2024-11-17,General Practice,Dr. Brown,New Patient,13,45,13,Completed,628.18,Paid,18.0
APT2904,2024-04-09,Cardiology,Dr. Patel,New Patient,10,45,42,Completed,622.29,Paid,8.0
APT2905,2024-10-26,Cardiology,Dr. Smith,Follow-Up,9,30,40,Completed,770.97,Paid,12.0
APT2906,2024-06-06,Orthopedics,Dr. Lee,Annual Checkup,10,30,43,Cancelled,0.0,N/A,
APT2907,2024-10-20,Pediatrics,Dr. Wilson,Annual Checkup,8,30,12,Completed,678.45,Paid,22.0
APT2908,2024-01-22,Dermatology,Dr. Davis,New Patient,12,45,29,Cancelled,0.0,N/A,
APT2909,2024-08-24,General Practice,Dr. Brown,New Patient,11,45,27,Completed,734.04,Paid,20.0
APT2910,2024-07-13,Pediatrics,Dr. Wilson,Urgent Care,14,45,18,No-Show,0.0,N/A,
APT2911,2024-11-02,General Practice,Dr. Kim,Follow-Up,14,30,15,Completed,246.29,Pending,27.0
APT2912,2024-12-26,Dermatology,Dr. Davis,Annual Checkup,8,30,14,Cancelled,0.0,N/A,
APT2913,2024-07-06,Pediatrics,Dr. Wilson,Follow-Up,12,30,12,Completed,160.16,Denied,22.0
APT2914,2024-05-02,Pediatrics,Dr. Chen,Follow-Up,17,30,14,Completed,349.95,Paid,12.0
APT2915,2024-05-28,Cardiology,Dr. Patel,New Patient,11,45,21,Completed,562.02,Paid,15.0
APT2916,2024-09-05,Orthopedics,Dr. Lee,New Patient,10,45,34,Completed,698.68,Paid,19.0
APT2917,2024-11-28,Dermatology,Dr. Nguyen,New Patient,14,45,28,Completed,340.18,Pending,21.0
APT2918,2024-09-23,General Practice,Dr. Brown,Annual Checkup,9,30,18,Completed,279.5,Paid,17.0
APT2919,2024-02-23,Cardiology,Dr. Smith,Annual Checkup,17,30,40,Completed,544.22,Pending,26.0
APT2920,2024-11-21,General Practice,Dr. Kim,Annual Checkup,12,30,21,Completed,130.0,Denied,15.0
APT2921,2024-04-06,Cardiology,Dr. Smith,New Patient,16,45,25,Completed,194.76,Pending,9.0
APT2922,2024-03-14,Cardiology,Dr. Patel,Follow-Up,15,30,42,Completed,395.55,Paid,21.0
APT2923,2024-11-20,Cardiology,Dr. Patel,Urgent Care,12,45,41,Cancelled,0.0,N/A,
APT2924,2024-10-30,Dermatology,Dr. Davis,New Patient,13,45,19,No-Show,0.0,N/A,
APT2925,2024-08-02,Dermatology,Dr. Davis,Annual Checkup,15,30,31,Completed,586.62,Paid,15.0
APT2926,2024-03-29,Cardiology,Dr. Smith,Annual Checkup,16,30,45,Completed,756.94,Paid,18.0
APT2927,2024-06-12,Pediatrics,Dr. Chen,Follow-Up,13,30,15,Completed,681.81,Denied,22.0
APT2928,2024-03-10,Dermatology,Dr. Nguyen,Urgent Care,15,45,23,Completed,286.12,Pending,20.0
APT2929,2024-10-10,Cardiology,Dr. Patel,New Patient,16,45,36,Completed,630.29,Denied,18.0
APT2930,2024-06-05,Cardiology,Dr. Smith,New Patient,11,45,59,Completed,455.08,Pending,25.0
APT2931,2024-08-14,Dermatology,Dr. Nguyen,Follow-Up,13,30,26,Completed,612.61,Pending,19.0
APT2932,2024-08-31,Pediatrics,Dr. Chen,Annual Checkup,15,30,28,Completed,166.01,Paid,21.0
APT2933,2024-11-14,Dermatology,Dr. Davis,Follow-Up,9,30,20,Cancelled,0.0,N/A,
APT2934,2024-04-05,Pediatrics,Dr. Wilson,Urgent Care,16,45,18,No-Show,0.0,N/A,
APT2935,2024-01-21,General Practice,Dr. Brown,Follow-Up,12,30,19,Completed,703.65,Pending,5.0
APT2936,2024-11-30,Cardiology,Dr. Smith,Urgent Care,13,45,37,Completed,193.77,Denied,15.0
APT2937,2024-01-11,General Practice,Dr. Brown,Annual Checkup,8,30,33,Completed,169.79,Pending,18.0
APT2938,2024-07-09,Orthopedics,Dr. Lee,New Patient,11,45,23,Completed,141.65,Paid,18.0
APT2939,2024-02-20,Dermatology,Dr. Nguyen,Annual Checkup,10,30,12,No-Show,0.0,N/A,
APT2940,2024-10-27,Pediatrics,Dr. Wilson,Follow-Up,16,30,24,Completed,621.09,Denied,20.0
APT2941,2024-04-14,Dermatology,Dr. Nguyen,Annual Checkup,10,30,28,No-Show,0.0,N/A,
APT2942,2024-03-14,Pediatrics,Dr. Chen,New Patient,10,45,14,Cancelled,0.0,N/A,
APT2943,2024-08-02,Orthopedics,Dr. Johnson,New Patient,9,45,35,Completed,124.81,Denied,10.0
APT2944,2024-02-20,Pediatrics,Dr. Chen,New Patient,14,45,26,No-Show,0.0,N/A,
APT2945,2024-08-17,Orthopedics,Dr. Lee,Follow-Up,10,30,40,Completed,645.33,Paid,21.0
APT2946,2024-05-01,Dermatology,Dr. Nguyen,Follow-Up,14,30,20,Completed,149.05,Denied,20.0
APT2947,2024-10-05,Orthopedics,Dr. Lee,New Patient,17,45,51,Completed,337.27,Paid,16.0
APT2948,2024-01-16,Dermatology,Dr. Nguyen,Urgent Care,8,45,21,Completed,270.38,Denied,11.0
APT2949,2024-01-14,Dermatology,Dr. Davis,Urgent Care,15,45,13,No-Show,0.0,N/A,
APT2950,2024-03-28,Cardiology,Dr. Patel,New Patient,10,45,36,Completed,242.94,Paid,25.0
APT2951,2024-09-17,Dermatology,Dr. Davis,Urgent Care,15,45,18,Completed,446.93,Pending,17.0
APT2952,2024-05-09,Cardiology,Dr. Smith,Urgent Care,13,45,31,Cancelled,0.0,N/A,
APT2953,2024-10-18,Pediatrics,Dr. Wilson,New Patient,10,45,16,Completed,431.77,Paid,20.0
APT2954,2024-06-05,Pediatrics,Dr. Chen,New Patient,11,45,8,Completed,788.28,Pending,26.0
